81EFF0CF,812EC64E,0.4050028
7CFE8B85,7CFE8B85,0.99851793
812BE26D,7CFE8B85,0.97769076
8029E66C,7CFE8B85,0.57748526
7331B18F,7331B18F,0.0075755566
7E8BA80E,7331B18F,0.006918553
10A2DAD4,5E037EBD,0.013775152
7EB021F6,5E037EBD,0.9790413
1487BDE2,5E037EBD,0.0070065176
75490170,5E037EBD,0.4050028
5E037EBD,5E037EBD,0.9746875
0D1437DD,5E037EBD,0.9985177
128F497A,5E037EBD,0.0075941375
12BB21C0,5E037EBD,0.006918513
7B143462,5E037EBD,0.006939164
1268A9C6,5E037EBD,0.043475404
7536323D,5E037EBD,0.99851793
78727D0D,1128B458,0.99694806
77A04563,1128B458,0.99851793
198D837A,1128B458,0.99851793
080650EC,1128B458,0.97766656
7DA7FB86,1128B458,0.99851793
7E5B3A9D,1128B458,0.99849033
0EA2AC43,1128B458,0.7947976
1128B458,1128B458,0.99851316
0D63DE33,1128B458,0.99851793
191B2E2C,1128B458,0.9746875
863BC6AD,76DEFC0F,0.0097117685
7D41F0A7,76DEFC0F,0.4050028
76DEFC0F,76DEFC0F,0.31427988
7375A68F,4868CC21,0.4050028
4868CC21,4868CC21,0.9796158
78AD77D5,75D9751B,0.97769076
74461767,75D9751B,0.97769076
72441B61,75D9751B,0.9806354
7B18A55C,75D9751B,0.45236704
829D6986,75D9751B,0.23213455
8143ADB6,75D9751B,0.9775489
79945FC5,75D9751B,0.99851793
6A5F8FD6,75D9751B,0.6942118
7E0F0E6E,7E0F0E6E,0.6584812
789DF279,7E0F0E6E,0.97769076
7F88C8F1,7E0F0E6E,0.08270574
081B1C3F,7E0F0E6E,0.97769076
7DA777F9,7E0F0E6E,0.918111
71E280EB,7E0F0E6E,0.0069199614
77692173,7E0F0E6E,0.9776909
7D4D903A,7E0F0E6E,0.08271603
7E510198,7E0F0E6E,0.006959797
7C73363A,7E0F0E6E,0.006918506
7C14AFE9,7E0F0E6E,0.99851793
7B10BB05,7E0F0E6E,0.006918975
8513ABEA,7E0F0E6E,0.00710338
7DBEB842,7E0F0E6E,0.006918506
77BB3CC1,7E0F0E6E,0.08270572
76E4A848,7E0F0E6E,0.99851793
51389E04,7E0F0E6F,0.98716694
80BB748C,7E0F0E6F,0.9180999
7EC9FEB5,7E0F0E6F,0.998517
7C20CDA9,7E0F0E6F,0.0069213635
81D0CAE6,7E0F0E6F,0.97769076
7EB60CDE,7E0F0E6F,0.99851793
8235DCE8,7E0F0E6F,0.99851793
4DF18AC9,7E0F0E6F,0.99823135
7AAC831D,7E0F0E6F,0.9985178
779E27E0,7E0F0E6F,0.3052568
851F8D9B,7E0F0E6F,0.26027438
7B00F398,7E0F0E6F,0.9729829
7D4F83E4,7E0F0E6F,0.017444102
8512962E,7E0F0E6F,0.9894168
76E9E355,7E0F0E6F,0.97769266
414E5F66,7E0F0E6F,0.045576017
85625C45,7E0F0E6F,0.16701779
7BFE93D9,7E0F0E6F,0.9698911
7DDE7CEC,7E0F0E6F,0.9942306
781AE4E2,7E0F0E6F,0.7281011
73C77595,2596A8D0,0.0072964863
12E704D9,0F648210,0.4050028
0F648210,0F648210,0.4050028
7623DC6B,0F648210,0.77901936
7361F38B,7361F38B,0.68646044
7D56C9CF,7D56C9CF,0.9984334
7FADD45E,7D56C9CF,0.97769076
0E92516F,7D56C9CF,0.9977203
53D6D6A1,7D56C9CF,0.39697698
7CB8B48A,7D56C9CF,0.08270574
74F18DF6,7D56C9CF,0.38828573
7C7C9157,7D56C9CF,0.9984976
8161C1B1,7D56C9CF,0.9778259
7FEFF7B6,7D56C9CF,0.9777359
03402F8D,7D56C9CF,0.9776898
751AFB5A,7D56C9CF,0.031897813
811A754E,7D56C9CF,0.076875575
754B1749,7D56C9CF,0.9786512
386D1CDE,7D56C9CF,0.0069193486
79A5B9D4,7D56C9CF,0.4050028
18929642,18929642,0.9746875
172E527A,18929642,0.9983381
15278FD2,18929642,0.4050028
789D2C59,789D2C59,0.979223
7FB0F6A3,789D2C59,0.99851793
7FB150F8,84992E44,0.99851793
7DD4DF6F,84992E44,0.97769076
71BF6A5A,84992E44,0.4050028
84992E44,84992E44,0.4050028
83A6BE61,83A6BE61,0.0069306977
821176AF,83A6BE61,0.006919106
7BBDA371,32546638,0.08270427
86068BBB,32546638,0.0069185398
83D544A9,32546638,0.06774382
86349EF8,32546638,0.9952584
81383CBF,32546638,0.99851793
71DCE963,02576089,0.83778447
02576089,02576089,0.9985178
80A53CA2,02576089,0.9985177
7E1C02E3,02576089,0.9776923
7E0E0534,02576089,0.9975011
76D929E7,02576089,0.9978998
60B567E5,02576089,0.9817644
7F788BE5,02576089,0.99851793
799BF8F6,02576089,0.013775152
6163EDD5,4BA68D2E,0.0069279154
7AF7666E,4BA68D2E,0.00740816
7DB1363D,4BA68D2E,0.0069186897
45FD6FDB,4BA68D2E,0.010542229
440C61E5,4BA68D2E,0.006986201
79E01C3B,4BA68D2E,0.006986201
3AD5C9D8,4BA68D2E,0.030811425
4608BD00,4BA68D2E,0.0069185332
4BEFDFCE,4BA68D2E,0.006919817
7A180168,4BA68D2E,0.0069186506
44F47BDD,4BA68D2E,0.4050028
4BA68D2E,4BA68D2E,0.9942192
755E0ABC,668434D9,0.91803056
771DE67C,668434D9,0.99851793
7F58B1BD,668434D9,0.83778447
668434D9,668434D9,0.99851793
805D9CCD,668434D9,0.38493901
0E163250,668434D9,0.493405
802066DE,668434D9,0.99851793
7C7DF554,109193ED,0.97781986
08A9835F,109193ED,0.7483981
109193ED,109193ED,0.99851793
7C3485B9,109193ED,0.8038037
83D5A5C8,83D5A5C8,0.9965829
7DEB90BE,83D5A5C8,0.9728721
7FE3CFE2,83D5A5C8,0.9984816
7D943409,83D5A5C8,0.9985178
7DC77D18,6B083CB0,0.5093975
6B083CB0,6B083CB0,0.006918506
756EBCBF,6B083CB0,0.008987259
841907EE,6B083CB0,0.5044356
48722DBC,48722DBC,0.37202945
7B8A27C3,48722DBC,0.91552
705681CF,48722DBC,0.006918506
0C6B67C7,7F9476E3,0.99851793
7D230E7B,7F9476E3,0.0069490415
11605720,7F9476E3,0.014780837
7ECBA3A7,7F9476E3,0.99848086
7AD2CBCF,7F9476E3,0.97769004
68760E75,7F9476E3,0.4961561
7F9476E3,7F9476E3,0.99626005
818723CE,7F9476E3,0.99851793
79B452AB,7F9476E3,0.97769076
82CC3790,7F9476E3,0.9180959
8287E9F5,7F9476E3,0.9916544
81009FEA,7F9476E3,0.006918506
7964D5A9,8429970F,0.97769076
78141DEA,8429970F,0.006918506
128D87C7,8429970F,0.006918506
8572C4F6,8429970F,0.0069185332
42A74AFD,8429970F,0.97769076
76B45A73,8429970F,0.006918506
7FCC406C,8429970F,0.006918506
73DE1079,8429970F,0.0069706114
7D32E60D,8429970F,0.006918506
75D2DBDB,8429970F,0.006918506
7B50C19F,8429970F,0.3876286
76F75145,8429970F,0.97769076
7938593F,8429970F,0.006918506
791BC8E3,8429970F,0.0069186375
0DD7EB16,8429970F,0.91809976
7FD6F8AA,8429970F,0.006918618
75F4B5FE,8429970F,0.006918506
802DBBB5,8429970F,0.006918506
7EBCC7EC,8429970F,0.02683083
06958ACD,8429970F,0.60398084
8429970F,8429970F,0.006918506
7B84E696,8429970F,0.006918506
0DC668DB,8429970F,0.55260473
127CEB5F,8429970F,0.3876286
2B833061,8429970F,0.08270574
7CFD76D3,8429970F,0.006918506
76D44DF3,8429970F,0.006918506
8151EE5E,8429970F,0.006918506
80C93AA2,8429970F,0.006918506
2E18972A,8429970F,0.006918506
13D2D6B8,8429970F,0.006918506
7B4E63F2,8429970F,0.006918506
7F3B1F9E,8429970F,0.006918506
769BB00E,8429970F,0.006918506
05E8B5A8,8429970F,0.006918506
78D30FE0,8429970F,0.006918506
7B0ADFDE,8429970F,0.006918506
8089B5C4,8429970F,0.006918506
80BB819A,8429970F,0.9792645
7C09CA37,7ED9869E,0.4050028
7ED9869E,7ED9869E,0.9985177
113E0C71,0EAABA3A,0.99851793
858AEB86,0EAABA3A,0.007766707
357CD3B0,0EAABA3A,0.99851793
106F4EF4,0EAABA3A,0.4050028
0EAABA3A,0EAABA3A,0.4050028
7EE8E899,7EE8E899,0.0069404193
5E990CB3,7EE8E899,0.97769076
0513799E,7EE8E899,0.0070029097
7DACDEE9,7EE8E899,0.97769076
6A05AB3D,7EE8E899,0.25938433
7A53E992,7EE8E899,0.99851793
4419493D,7EE8E899,0.99851793
00CE9756,7EE8E897,0.97769076
84801286,7EE8E897,0.99851793
7F4F11C9,7EE8E897,0.9774466
82D8B0B9,7EE8E897,0.9776909
10BFBE1F,7EE8E897,0.9792606
7E172926,7EE8E897,0.7145956
800EBB00,7EE8E897,0.99851793
293D2357,7EE8E897,0.9788856
75CD7518,787ED57F,0.9972516
7D108F5D,787ED57F,0.9139211
34490903,787ED57F,0.4050028
7DC03316,7DC03316,0.030811425
7A80FF4C,7DC03316,0.9908612
724D02A2,76258E8B,0.97856736
8130DBBB,76258E8B,0.9746875
7E699740,7E94957A,0.3616107
80337DB9,7E94957A,0.8716405
77DF470F,7DF68B3E,0.006941155
767F87CA,7DF68B3E,0.97738934
75AFAACE,7DF68B3E,0.40552518
79351036,7DF68B3E,0.97769064
19A8E336,7DF68B3E,0.5275818
7DF68B3E,7DF68B3E,0.4050028
7730705D,7730705D,0.7483981
83BE6D61,83BE6D61,0.07258331
7D10B86B,7778E414,0.77421105
7FAF64A8,7778E414,0.9828872
7D60C7AF,7778E414,0.97769076
7C2626F6,72EECFC5,0.006918506
1726074E,72EECFC5,0.17050013
6F4ED507,72EECFC5,0.006918506
48888EB8,72EECFC5,0.0069185332
16C021C0,72EECFC5,0.0069232387
766EE20E,72EECFC5,0.006918506
7684F52B,72EECFC5,0.006918506
7F16F878,72EECFC5,0.9776912
7482ABE5,72EECFC5,0.9782361
0880EB6F,72EECFC5,0.99851793
6139DB2D,72EECFC5,0.93800133
715EB657,72EECFC5,0.00691851
792E344D,72EECFC5,0.006918506
2C31F16D,72EECFC5,0.010596133
16F33DF4,72EECFC5,0.49062786
72EECFC5,72EECFC5,0.006918506
7F82F7F8,72EECFC5,0.4050028
7FB4AA9B,7FB4AA9B,0.26598692
7EA6372D,7FB4AA9B,0.9776912
858B8E00,7FE0FA33,0.3875877
7E78B081,7FE0FA33,0.26056463
7D1CDFB5,7FE0FA33,0.5942296
7F022919,7FE0FA33,0.97769415
7FE4CB14,7FE0FA33,0.4050028
84F9B5B9,84F9B5B9,0.7804947
8507F9A7,825C2C77,0.99747795
7E93E648,825C2C77,0.027873415
85E47021,825C2C77,0.8038037
825C2C77,825C2C77,0.4050028
826CC383,82626615,0.21034603
80896C0B,82626615,0.5942296
4E7D5721,76F4316D,0.9918053
7A392F9E,76F4316D,0.8206569
76F4316D,76F4316D,0.99851793
7FDBCD48,76F4316D,0.97924906
7DCA7F5F,76F4316D,0.5455616
7EB51FCD,7EB51FCD,0.4799359
79598B67,7A71B222,0.3616107
77A9CF1C,7629A758,0.096697584
80D34492,7EB51FC1,0.007037016
0DB3C439,80298AE1,0.95738703
752EB158,80298AE1,0.015764644
7DC2FFA1,80298AE1,0.99851793
7F85405D,80298AE1,0.0069198688
767D0B6E,80298AE1,0.006920794
80844A63,80298AE1,0.006918553
0CD43281,80298AE1,0.99851793
23DC546D,80298AE1,0.97769076
7B8887BA,7D9CEFA1,0.006918506
84D29D0C,7D9CEFA1,0.99851793
80016725,7D9CEFA1,0.97769076
8489EAF6,7D9CEFA1,0.97769064
80CEBCCE,7D9CEFA1,0.010513658
75D86AD5,7D9CEFA1,0.082705915
7E0B637F,7D9CEFA1,0.006918506
7EFA03EB,7D9CEFA1,0.99851793
813E2572,7D9CEFA1,0.08270574
7538A3AE,7D9CEFA1,0.97769076
75A2362D,7D9CEFA1,0.9980611
74CAF218,7D9CEFA1,0.9180994
7F9250BB,7D9CEFA1,0.00691851
79C9FA63,7D9CEFA1,0.97769076
7AD88087,7D9CEFA1,0.99851793
7CCD3AE8,7D9CEFA1,0.9180996
861E6285,7D9CEFA1,0.9776909
79802724,7D9CEFA1,0.99574393
8123A798,7D9CEFA1,0.97769076
756787E8,7D9CEFA1,0.99610317
7D7C424A,7D9CEFA1,0.97769076
7930A9CC,7D9CEFA1,0.99083287
795C6DAE,7D9CEFA1,0.97769076
7DC81C95,7D9CEFA1,0.006918506
7DE31A75,7D9CEFA1,0.9180996
8158F998,7D9CEFA1,0.99851793
778A158E,7D9CEFA1,0.97769076
77693E68,7D9CEFA1,0.07573216
80919504,7D9CEFA1,0.9180996
69A037F0,7D9CEFA1,0.97769076
814A6DBA,7D9CEFA1,0.9776921
7718031B,7D9CEFA1,0.61343634
7DF9E229,7D9CEFA1,0.9181051
812C9141,7D9CEFA1,0.9180996
859CD045,7D9CEFA1,0.041082896
77E9DA48,7D9CEFA1,0.97769076
757358F4,7D9CEFA1,0.3876286
858EF9A3,7D9CEFA1,0.08270574
798AAE7D,7D9CEFA1,0.5363647
7D9CEFA1,7D9CEFA1,0.0069227805
735A8510,7D9CEFA1,0.9180996
7DE861A5,7D9CEFA1,0.08270572
7F1E2070,7D9CEFA1,0.97769076
7F521243,7D9CEFA1,0.9985178
79D667AD,7D9CEFA1,0.9921802
85614E42,7D9CEFA1,0.9180999
7DA2A352,7D9CEFA1,0.08270574
7E4A0DFA,7D9CEFA1,0.01014424
0D4FA08B,7D9CEFA1,0.2606423
811A17B5,7D9CEFA1,0.97769076
7D31DC7C,7D9CEFA1,0.006918506
776757AB,7D9CEFA1,0.99849105
08917A22,7D087E9B,0.97773904
7D9439D3,7D087E9B,0.97769076
80587542,7D087E9B,0.4050028
7D087E9B,7D087E9B,0.6387384
7E97D495,7E97D495,0.7483981
7F37042C,7E97D495,0.99851173
184DB7DA,831EC384,0.083621606
7D245C1D,831EC384,0.97769076
7D4AF227,831EC384,0.006918506
